keyword,positiveprob,negativeprob
feeling,,0.00037777777777777777,0.00027333333333333333
Monster,0.0007116666666666667,0.0006077777777777778
recording,,0.0008716666666666666,0.0006744444444444444
3000,0.00021611111111111112,0.0003644444444444444
cruise,0.000425,0.00028222222222222223
UV,0.00023722222222222222,0.00023611111111111112
built,,0.00040166666666666665,0.00021833333333333335
Installation,0.0005622222222222222,0.0003177777777777778
exposed,0.0010444444444444444,0.0012155555555555557
Class,0.0005505555555555555,0.0003177777777777778
artificial,0.00038333333333333334,0.0006138888888888889
filler.,0.000195,0.0005322222222222222
yogurt,0.0002138888888888889,0.000155
reminiscent,0.0010583333333333334,0.0005638888888888888
employees,0.00036055555555555553,0.0004488888888888889
nuclear,0.000455,0.0004383333333333333
Lack,6.333333333333333e-05,0.0004861111111111111
cheer,0.0004527777777777778,0.00021722222222222222
records,,0.0003316666666666667,0.00026444444444444443
planned,0.0007283333333333333,0.0008872222222222222
Gibson,0.00036888888888888887,0.000395
authors.,0.0008061111111111111,0.0008127777777777778
conversations,0.0005988888888888889,0.0008866666666666667
peanut,0.0004005555555555556,0.0004061111111111111
Write,0.00023944444444444444,0.0003283333333333333
opposed,0.0014344444444444444,0.0012744444444444444
better...,0.00021277777777777777,0.0004983333333333334
Fantastic!,0.0007527777777777778,1.2222222222222222e-05
fantasy,,0.0005877777777777778,0.00042888888888888886
chronic,0.00039777777777777777,0.00025944444444444447
mirrors,0.0003122222222222222,0.00025944444444444447
Reader,0.0005855555555555555,0.0005522222222222222
civilization,0.0003155555555555556,0.00025166666666666664
references.,0.000325,0.0002827777777777778
pains,0.0003172222222222222,0.0004533333333333333
mystical,0.00056,0.00027055555555555557
theme.,0.0005877777777777778,0.0004944444444444445
awfully,0.00017722222222222222,0.0004405555555555556
brilliance,0.0006677777777777778,0.0003572222222222222
flat,,0.000285,0.0012272222222222222
master.,0.00041,0.0001638888888888889
futuristic,0.00037666666666666664,0.00020833333333333335
disabled,0.00022277777777777777,0.0003622222222222222
driving.,0.0003411111111111111,0.00024944444444444444
Word,0.0009944444444444445,0.0008911111111111111
absurd.,7.944444444444444e-05,0.0005077777777777778
defend,0.00040166666666666665,0.0005333333333333334
bubble,0.0005822222222222223,0.0011255555555555556
Trek,0.0009061111111111111,0.0007577777777777778
blind,0.0007455555555555555,0.0009294444444444444
root,0.000705,0.0007861111111111111
unexpected,0.0016816666666666666,0.0004327777777777778
expanded,0.0006322222222222222,0.00044
seldom,0.0005761111111111111,0.0005072222222222223
book.The,0.00043555555555555557,0.0005944444444444444
disconnected,0.00012666666666666666,0.0007233333333333333
Gene,0.0007155555555555555,0.0004877777777777778
Wolfe,0.00019888888888888888,0.00019944444444444445
residue,0.00034,0.0005266666666666667
memorable.,0.00038833333333333336,0.00030333333333333335
forgettable,8.277777777777778e-05,0.0007761111111111111
Dry,0.0002738888888888889,0.0004566666666666667
placing,0.0007472222222222223,0.0009238888888888889
poignant,0.0012272222222222222,0.00017555555555555556
intriguing,,0.0003483333333333333,0.0003572222222222222
bulbs,0.000395,0.0008483333333333333
economical,0.00042555555555555554,0.00015444444444444444
decline,0.00023222222222222223,0.00046166666666666665
sci,0.000335,0.00025111111111111113
recommending,0.00077,0.0005438888888888889
addictive,0.0007527777777777778,0.00011777777777777778
judgement,0.00022666666666666666,0.0003511111111111111
letdown,9.388888888888889e-05,0.000565
guessed,0.000335,0.0005433333333333334
Others,0.0006233333333333334,0.0006911111111111111
club.,0.0003811111111111111,0.00047444444444444444
atrocious,5.333333333333333e-05,0.0006111111111111111
awards,0.00038,0.0004
oz,0.0004588888888888889,0.0006033333333333333
photos,,0.0008894444444444444,0.0006944444444444445
hassle.,0.00024,0.0008677777777777778
document,0.0005955555555555556,0.0007155555555555555
owner,0.0014238888888888888,0.0011494444444444445
Wall,0.00072,0.0006061111111111111
Street,0.0013616666666666666,0.0011172222222222221
increase,0.0014166666666666668,0.0012733333333333333
lays,0.0009488888888888889,0.00029944444444444446
bucks,,0.0003155555555555556,0.0005294444444444445
Market,0.0003066666666666667,0.00023222222222222223
highlighted,0.00036722222222222223,0.00025111111111111113
trading,0.0005605555555555556,0.0006833333333333333
swings,0.0003155555555555556,0.00022277777777777777
notes,,0.0005705555555555556,0.00052
Buddy,0.00046444444444444446,0.00024
Party,0.000705,0.00046333333333333334
Norman,0.00038166666666666666,0.0002888888888888889
Forever,0.0005411111111111111,0.0002522222222222222
creativity.,0.0003077777777777778,0.00032055555555555554
vacuum,0.0019305555555555556,0.002998888888888889
cleaner.,0.00032722222222222224,0.0003422222222222222
errors,0.000983888888888889,0.00507
approaches,0.0007322222222222222,0.00036888888888888887
questioning,0.0003627777777777778,0.00031833333333333334
Practical,0.0007705555555555556,0.00021222222222222223
example.,0.00048166666666666665,0.0007805555555555556
spelled,0.00028055555555555554,0.0004427777777777778
Stopped,5.4444444444444446e-05,0.0010222222222222223
authors',0.0002488888888888889,0.0004472222222222222
go!,0.0005488888888888889,0.00019333333333333333
Bette,0.00024944444444444444,0.00017833333333333332
training.,0.0006172222222222222,0.0004077777777777778
Studio,0.00035222222222222225,0.0004961111111111111
officer,0.0004822222222222222,0.0003622222222222222
2009,0.00034888888888888887,0.0006583333333333334
father's,0.000785,0.000435
addiction,0.00041555555555555557,0.00022888888888888888
Nick,0.0011027777777777778,0.0007138888888888889
Cage,0.0002572222222222222,0.0003227777777777778
director's,0.0003133333333333333,0.00045
Nicholas,0.0005411111111111111,0.00042
trash,,8.11111111111111e-05,0.0007088888888888889
cage,0.0003933333333333333,0.000575
98,0.0003516666666666667,0.0006761111111111112
Wife,0.00047944444444444445,0.00026
dentist,0.00028722222222222224,0.00023277777777777777
brilliant.,0.001095,0.00026388888888888886
Movie,,0.0003177777777777778,0.0003266666666666667
Say,0.0008155555555555556,0.0006933333333333333
phase,0.00041611111111111113,0.00034055555555555553
evocative,0.0005022222222222223,0.00010944444444444444
preventing,0.0002777777777777778,0.0003155555555555556
boat.,0.0002938888888888889,0.0002844444444444444
comparisons,0.0005016666666666666,0.00037
clown,0.0001488888888888889,0.00035555555555555557
cordless,0.0009822222222222222,0.0011844444444444443
